#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2018 03 10 13 50 279 11.2 14.0  1.00  4.76  4.12 279 1008.1   1.9   3.9 999.0 99.0 99.00
2018 03 10 14 50 273 11.0 13.2  1.10  4.55  4.09 284 1008.2   2.2   3.9 999.0 99.0 99.00
2018 03 10 15 50 271 10.3 12.4  1.00  4.76  3.90 286 1008.0   2.4   4.0 999.0 99.0 99.00
2018 03 10 16 50 282  9.8 11.2  0.89  4.00  3.57 288 1007.8   2.7   4.0 999.0 99.0 99.00
2018 03 10 17 50 282  9.3 11.2  0.79  3.85  3.50 282 1007.3   3.0   4.0 999.0 99.0 99.00
2018 03 10 18 50 274 10.5 12.7  0.80  3.45  3.35 278 1006.9   3.6   4.0 999.0 99.0 99.00
2018 03 10 19 50 275 10.3 12.9  0.80  3.85  3.29 285 1006.8   3.7   4.0 999.0 99.0 99.00
2018 03 10 20 50 279 10.8 12.8  0.91  3.85  3.42 277 1007.0   3.8   4.0 999.0 99.0 99.00
2018 03 10 21 50 284 10.7 12.8  0.89  3.85  3.45 286 1007.8   3.8   4.1 999.0 99.0 99.00
2018 03 10 22 50 283 10.6 12.2  0.86  4.17  3.57 295 1008.6   3.8   4.1 999.0 99.0 99.00
2018 03 10 23 50 277 10.5 12.9  0.82  4.00  3.63 286 1009.6   3.7   4.0 999.0 99.0 99.00
2018 03 11 00 50 279 10.6 12.6  0.84  4.55  3.86 288 1010.5   3.4   3.9 999.0 99.0 99.00
2018 03 11 01 50 277 10.2 13.0  0.87  4.17  3.89 281 1011.2   3.2   3.8 999.0 99.0 99.00
2018 03 11 02 50 285 11.8 15.1  1.03  4.55  4.01 283 1011.3   2.8   3.8 999.0 99.0 99.00
2018 03 11 03 50 289 11.0 13.4  1.12  4.76  4.17 282 1011.6   2.5   3.8 999.0 99.0 99.00
2018 03 11 04 50 287 11.3 13.7  1.01  4.35  3.91 289 1011.7   2.2   3.8 999.0 99.0 99.00
2018 03 11 05 50 290 11.1 13.1  0.98  4.17  3.79 280 1011.7   1.9   3.8 999.0 99.0 99.00
2018 03 11 06 50 291 11.1 13.1  0.79  4.00  3.42 288 1011.7   1.6   3.8 999.0 99.0 99.00
2018 03 11 07 50 294 10.2 12.3  0.76  3.85  3.32 291 1011.5   1.4   3.8 999.0 99.0 99.00
2018 03 11 08 50 293  9.6 11.6  0.76  3.57  3.34 292 1012.2   1.2   3.8 999.0 99.0 99.00
2018 03 11 09 50 293  9.5 11.2  0.79  3.70  3.35 291 1012.9   1.0   3.9 999.0 99.0 99.00
2018 03 11 10 50 294  8.7 10.1  0.75  3.70  3.41 291 1013.4   0.9   3.8 999.0 99.0 99.00
2018 03 11 11 50 298  9.6 11.2  0.69  3.85  3.52 286 1013.7   1.3   3.8 999.0 99.0 99.00
2018 03 11 12 50 295  9.0 10.5  0.60  4.00  3.63 276 1014.1   1.4   3.7 999.0 99.0 99.00
2018 03 11 13 50 295  7.0  8.4  0.71  4.17  3.74 281 1014.5   1.6   3.7 999.0 99.0 99.00
2018 03 11 14 50 287  5.4  6.9  0.60  4.00  3.66 271 1015.0   1.9   3.8 999.0 99.0 99.00
2018 03 11 15 50 272  5.1  6.2  0.43  4.00  3.59 278 1015.5   2.1   3.9 999.0 99.0 99.00
2018 03 11 16 50 263  6.1  7.2  0.42  3.45  3.27 275 1015.4   2.5   4.0 999.0 99.0 99.00
2018 03 11 17 50 261  6.0  7.0  0.42  3.33  3.10 279 1014.9   3.2   4.0 999.0 99.0 99.00
2018 03 11 18 50 251  4.8  6.3  0.33  3.23  3.12 276 1015.1   3.5   4.1 999.0 99.0 99.00
2018 03 11 19 50 245  6.1  6.9  0.45  2.74  2.84 259 1015.0   3.0   4.0 999.0 99.0 99.00
2018 03 11 20 50 252  5.7  6.7  0.42  2.94  2.87 250 1015.1   3.6   4.1 999.0 99.0 99.00
2018 03 11 21 50 252  5.1  6.0  0.40  2.86  3.09 255 1015.7   3.8   4.0 999.0 99.0 99.00
2018 03 11 22 50 254  3.4  5.6  0.33  2.86  3.04 257 1016.7   3.8   4.0 999.0 99.0 99.00
2018 03 11 23 50 249  4.7  6.0  0.31  5.56  3.70  94 1017.5   3.7   4.0 999.0 99.0 99.00
2018 03 12 00 50 243  5.2  6.0  0.28  5.56  3.47  95 1017.9   3.6   4.0 999.0 99.0 99.00
2018 03 12 01 50 267  3.1  3.7  0.25 99.00  3.72 999 1018.2   3.6   3.9 999.0 99.0 99.00
2018 03 12 02 50 278  1.3  1.6  0.19 99.00  3.72 999 1018.2   3.5   3.9 999.0 99.0 99.00
2018 03 12 03 50 269  1.1  1.5  0.16 99.00  3.86 999 1018.2   3.5   3.9 999.0 99.0 99.00
2018 03 12 04 50 201  0.6  0.9  0.16 99.00  4.24 999 1018.1   3.2   3.9 999.0 99.0 99.00
2018 03 12 05 50 347  2.9  3.6  0.17 99.00  4.73 999 1018.1   3.3   3.8 999.0 99.0 99.00
2018 03 12 06 50   5  4.6  5.4  0.19 99.00  4.58 999 1017.7   3.3   3.9 999.0 99.0 99.00
2018 03 12 07 50   1  4.0  4.7  0.23 99.00  3.30 999 1017.6   3.1   3.9 999.0 99.0 99.00
2018 03 12 08 50   8  5.5  6.6  0.22 99.00  2.94 999 1017.0   3.0   3.9 999.0 99.0 99.00
2018 03 12 09 50  15  5.3  6.1  0.25 99.00  2.78 999 1017.3   3.0   3.9 999.0 99.0 99.00
2018 03 12 10 50  27  6.3  7.4  0.27  2.47  2.90  14 1016.6   3.1   3.8 999.0 99.0 99.00
2018 03 12 11 50  41  5.4  6.2  0.35  2.60  3.09  31 1016.8   3.3   3.8 999.0 99.0 99.00
2018 03 12 12 50  73  4.6  5.6  0.33  2.60  2.95  10 1017.3   3.8   3.9 999.0 99.0 99.00
2018 03 12 13 50  56  4.7  5.5  0.28  2.47  3.06  48 1017.0   4.0   4.0 999.0 99.0 99.00
2018 03 12 14 50  60  4.0  4.7  0.22 99.00  3.05 999 1017.0   4.2   4.0 999.0 99.0 99.00
2018 03 12 15 50  66  4.0  4.5  0.18 99.00  3.27 999 1016.8   4.2   4.0 999.0 99.0 99.00
2018 03 12 16 50  66  3.8  4.4  0.22 99.00  3.52 999 1016.6   4.2   4.1 999.0 99.0 99.00
2018 03 12 17 50  62  5.7  6.7  0.22 99.00  3.16 999 1015.9   3.8   4.2 999.0 99.0 99.00
2018 03 12 18 50  70  8.7 10.3  0.26  2.60  3.05  44 1014.5   3.7   4.2 999.0 99.0 99.00
2018 03 12 19 50  68  6.5  8.0  0.37  3.45  3.12  82 1014.0   3.9   4.2 999.0 99.0 99.00
2018 03 12 20 50  63  9.2 11.2  0.55  3.85  3.38  77 1013.3   4.0   4.2 999.0 99.0 99.00
2018 03 12 21 50  61  9.4 11.6  0.80  4.17  3.87  85 1012.7   3.8   4.1 999.0 99.0 99.00
2018 03 12 22 50  62 10.6 12.4  0.93  4.55  4.06  81 1011.9   3.7   4.1 999.0 99.0 99.00
2018 03 12 23 50  55 12.1 14.7  1.08  4.76  4.16  80 1011.3   3.6   4.0 999.0 99.0 99.00
2018 03 13 00 50  54 12.9 15.4  1.26  4.55  4.11  68 1010.7   3.5   4.0 999.0 99.0 99.00
2018 03 13 01 50  50 13.1 15.6  1.37  5.26  4.17  77 1009.0   3.5   4.0 999.0 99.0 99.00
2018 03 13 02 50  52 12.4 14.3  1.46  4.35  4.10  57 1008.0   3.8   4.1 999.0 99.0 99.00
2018 03 13 03 50  47 13.2 16.5  1.43  4.35  4.12  44 1005.9   3.8   4.1 999.0 99.0 99.00
2018 03 13 04 50  47 14.1 17.7  1.62  4.35  4.16  49 1004.4   4.0   4.1 999.0 99.0 99.00
2018 03 13 05 50  46 15.7 19.9  1.62  4.55  4.23  48 1002.6   3.1   4.1 999.0 99.0 99.00
2018 03 13 06 50  39 15.8 21.4  1.89  4.76  4.38  50  999.8   2.4   4.2 999.0 99.0 99.00
2018 03 13 07 50  38 16.0 19.7  2.20  5.00  4.70  44  997.9   1.7   4.1 999.0 99.0 99.00
2018 03 13 08 50  29 15.6 19.1  1.95  5.26  4.68  41  995.6   1.0   4.1 999.0 99.0 99.00
2018 03 13 09 50  27 16.4 20.2  2.20  5.26  4.74  47  993.6   0.3   4.0 999.0 99.0 99.00
2018 03 13 10 50  21 18.4 22.0  2.22  5.26  4.81  37  991.0   0.8   4.0 999.0 99.0 99.00
2018 03 13 11 50  15 18.7 22.9  2.42  5.56  4.91  32  989.1   0.9   3.9 999.0 99.0 99.00
2018 03 13 12 50   7 20.3 24.8  2.41  5.56  4.91  34  986.7   0.6   3.9 999.0 99.0 99.00
2018 03 13 13 50  13 19.2 24.3  2.57  6.25  5.07  32  986.3   0.4   4.0 999.0 99.0 99.00
2018 03 13 14 50   9 19.6 24.7  2.93  5.88  5.11  30  985.7   0.6   4.1 999.0 99.0 99.00
2018 03 13 15 50   5 21.0 26.0  2.50  5.88  5.05  26  984.6   0.6   4.1 999.0 99.0 99.00
2018 03 13 16 50 360 19.1 24.3  2.50  5.56  4.95  22  984.9   0.6   3.9 999.0 99.0 99.00
2018 03 13 17 50 351 18.7 23.4  2.43  5.56  5.01  26  985.5   0.7   3.8 999.0 99.0 99.00
2018 03 13 18 50 341 19.4 24.1  2.30  5.26  4.87  14  986.9   0.2   3.7 999.0 99.0 99.00
2018 03 13 19 50 336 17.8 22.4  2.55  5.88  5.15 352  988.8   0.1   3.7 999.0 99.0 99.00
2018 03 13 20 50 320 16.3 21.4  2.35  5.56  4.99 347  990.8  -0.4   3.6 999.0 99.0 99.00
2018 03 13 21 50 315 16.6 20.3  2.07  5.26  4.62 339  992.2  -0.6   3.6 999.0 99.0 99.00
2018 03 13 22 50 325 17.6 21.4  2.15  5.26  4.56 314  992.9   0.0   3.6 999.0 99.0 99.00
2018 03 13 23 50 324 14.5 17.5  1.80  5.26  4.47 328  994.2   1.1   3.6 999.0 99.0 99.00
2018 03 14 00 50 305 13.5 16.1  1.47  4.55  4.21 331  995.6   0.0   3.6 999.0 99.0 99.00
2018 03 14 01 50 303 12.5 15.3  1.51  4.55  4.22 302  996.3   0.4   3.6 999.0 99.0 99.00
2018 03 14 02 50 295 12.9 16.5  1.38  4.76  4.42 298  996.6   0.6   3.5 999.0 99.0 99.00
2018 03 14 03 50 289 13.1 15.8  1.27  4.35  4.44 296  996.9   0.9   3.5 999.0 99.0 99.00
2018 03 14 04 50 278 12.6 15.1  1.23  5.00  4.35 279  997.4   0.8   3.5 999.0 99.0 99.00
2018 03 14 05 50 278 12.2 15.9  1.27  5.00  4.37 284  997.7   0.7   3.5 999.0 99.0 99.00
2018 03 14 06 50 273 12.5 15.8  1.19  5.00  4.22 280  997.6   1.1   3.5 999.0 99.0 99.00
2018 03 14 07 50 269 13.3 16.4  1.15  4.35  3.96 278  997.4   1.2   3.5 999.0 99.0 99.00
2018 03 14 08 50 266 13.4 16.9  1.16  4.55  3.81 278  998.0   1.4   3.5 999.0 99.0 99.00
2018 03 14 09 50 263 12.7 15.1  1.12  4.76  3.71 291  998.3   1.3   3.4 999.0 99.0 99.00
2018 03 14 10 50 257 12.9 15.3  1.09  3.70  3.63 269  998.4   1.4   3.4 999.0 99.0 99.00
2018 03 14 11 50 257 14.0 16.7  1.12  4.00  3.70 274  998.6   1.4   3.4 999.0 99.0 99.00
2018 03 14 12 50 253 13.6 17.0  1.32  4.17  3.80 270  998.8   1.5   3.4 999.0 99.0 99.00
2018 03 14 13 50 251 14.6 18.1  1.24  4.35  3.86 260  998.4   1.5   3.5 999.0 99.0 99.00
2018 03 14 14 50 252 14.1 17.7  1.39  4.55  4.08 263  998.4   1.4   3.5 999.0 99.0 99.00
2018 03 14 15 50 248 14.4 17.3  1.43  5.00  4.19 263  998.2   1.7   3.5 999.0 99.0 99.00
2018 03 14 16 50 244 14.3 17.4  1.37  4.76  4.25 272  998.0   2.2   3.6 999.0 99.0 99.00
2018 03 14 17 50 244 15.0 18.4  1.58  4.76  4.33 266  997.1   2.3   3.6 999.0 99.0 99.00
2018 03 14 18 50 246 14.3 17.1  1.47  5.00  4.19 264  996.1   2.4   3.6 999.0 99.0 99.00
2018 03 14 19 50 246 13.7 16.6  1.39  4.76  3.99 269  996.1   2.5   3.6 999.0 99.0 99.00
2018 03 14 20 50 248 12.3 14.5  1.23  4.35  3.80 269  995.8   2.7   3.7 999.0 99.0 99.00
2018 03 14 21 50 245 11.9 14.5  0.90  3.70  3.43 271  995.5   2.8   3.9 999.0 99.0 99.00
2018 03 14 22 50 250 11.0 13.4  1.00  3.70  3.48 265  995.6   2.8   3.8 999.0 99.0 99.00
2018 03 14 23 50 253 10.8 12.3  0.79  3.23  3.18 257  995.5   3.0   3.8 999.0 99.0 99.00
2018 03 15 00 50 256  9.7 12.5  0.74  3.70  3.27 258  995.6   3.1   3.7 999.0 99.0 99.00
2018 03 15 01 50 259 11.5 13.9  0.81  3.45  3.37 266  995.0   2.6   3.7 999.0 99.0 99.00
2018 03 15 02 50 264 11.0 13.5  0.87  4.17  3.61 262  994.7   2.3   3.7 999.0 99.0 99.00
2018 03 15 03 50 269 11.1 13.5  1.00  4.17  3.87 273  994.6   2.1   3.7 999.0 99.0 99.00
2018 03 15 04 50 275 10.7 12.9  0.94  4.55  3.93 283  994.2   1.9   3.6 999.0 99.0 99.00
2018 03 15 05 50 271 11.6 14.4  1.01  4.76  4.12 295  994.2   1.3   3.6 999.0 99.0 99.00
2018 03 15 06 50 269 11.1 13.0  1.01  5.00  4.08 288  993.9   0.9   3.7 999.0 99.0 99.00
2018 03 15 07 50 273 12.2 14.6  1.05  4.76  3.93 292  993.7   0.7   3.6 999.0 99.0 99.00
2018 03 15 08 50 274 11.9 14.0  1.09  4.35  3.85 282  993.9   1.4   3.6 999.0 99.0 99.00
2018 03 15 09 50 276 12.4 14.6  0.99  4.00  3.65 274  993.9   1.5   3.6 999.0 99.0 99.00
2018 03 15 10 50 278 12.5 14.6  1.03  4.35  3.55 276  994.4   1.5   3.7 999.0 99.0 99.00
2018 03 15 11 50 279 12.3 14.8  1.12  4.17  3.61 287  995.0   1.6   3.6 999.0 99.0 99.00
2018 03 15 12 50 276 12.7 15.7  1.10  4.00  3.68 281  995.5   1.8   3.5 999.0 99.0 99.00
2018 03 15 13 50 279 13.5 16.4  1.21  4.35  3.85 277  995.6   2.0   3.5 999.0 99.0 99.00
2018 03 15 14 50 282 11.2 13.1  1.21  4.55  4.08 286  996.0   2.0   3.6 999.0 99.0 99.00
2018 03 15 15 50 275  9.9 11.7  0.97  4.35  4.04 286  996.1   2.3   3.6 999.0 99.0 99.00
2018 03 15 16 50 268 10.3 11.9  0.99  5.00  4.27 281  995.9   2.5   3.7 999.0 99.0 99.00
2018 03 15 17 50 263 10.4 13.0  0.98  4.76  4.19 282  995.4   2.7   3.7 999.0 99.0 99.00
2018 03 15 18 50 250 10.8 12.7  0.92  4.76  4.06 279  995.0   2.8   3.8 999.0 99.0 99.00
2018 03 15 19 50 252 12.1 14.3  0.96  4.55  3.85 266  995.1   3.2   3.7 999.0 99.0 99.00
2018 03 15 20 50 252 13.3 15.6  1.16  4.35  3.84 265  995.2   3.6   3.8 999.0 99.0 99.00
2018 03 15 21 50 254 12.3 14.4  1.06  4.35  3.65 265  995.8   4.0   3.8 999.0 99.0 99.00
2018 03 15 22 50 256 10.5 12.2  1.05  4.00  3.60 264  996.5   3.9   3.8 999.0 99.0 99.00
2018 03 15 23 50 264  9.2 11.0  0.84  3.33  3.36 272  997.3   4.0   3.8 999.0 99.0 99.00
2018 03 16 00 50 264  7.0  8.2  0.67  3.45  3.30 272  998.1   3.8   3.7 999.0 99.0 99.00
2018 03 16 01 50 274  6.8  7.9  0.46  3.03  3.20 286  998.5   3.8   3.7 999.0 99.0 99.00
2018 03 16 02 50 296  8.8 11.5  0.47  2.86  3.25 307  998.4   3.8   3.7 999.0 99.0 99.00
2018 03 16 03 50 290 10.3 12.7  0.67  3.33  3.35 298  998.3   3.4   3.7 999.0 99.0 99.00
2018 03 16 04 50 290 10.4 13.2  0.82  4.00  3.72 290  998.2   3.1   3.7 999.0 99.0 99.00
2018 03 16 05 50 290 10.1 12.0  0.75  4.35  3.84 280  998.1   2.6   3.6 999.0 99.0 99.00
2018 03 16 06 50 289  9.8 11.7  0.93  4.35  4.03 275  997.9   2.2   3.6 999.0 99.0 99.00
2018 03 16 07 50 285 10.3 11.8  0.82  4.35  3.85 284  997.7   2.0   3.5 999.0 99.0 99.00
2018 03 16 08 50 292 10.0 11.8  0.77  4.17  3.62 277  998.0   1.8   3.5 999.0 99.0 99.00
2018 03 16 09 50 290 10.3 12.4  0.78  4.00  3.49 285  998.3   1.7   3.6 999.0 99.0 99.00
2018 03 16 10 50 287 11.0 13.1  0.75  4.35  3.32 286  998.7   1.6   3.6 999.0 99.0 99.00
2018 03 16 11 50 288 11.3 13.4  0.77  3.70  3.31 293  999.2   1.6   3.5 999.0 99.0 99.00
2018 03 16 12 50 290 11.4 14.0  0.90  3.70  3.32 280  999.6   1.4   3.6 999.0 99.0 99.00
2018 03 16 13 50 296 10.5 12.7  0.85  3.70  3.36 283 1000.0   1.3   3.6 999.0 99.0 99.00
2018 03 16 14 50 296  9.4 11.1  0.82  4.00  3.51 298 1000.4   1.2   3.6 999.0 99.0 99.00
2018 03 16 15 50 296  8.8 11.1  0.70  3.85  3.62 286 1000.4   1.4   3.6 999.0 99.0 99.00
2018 03 16 16 50 309  8.8 10.4  0.75  4.35  3.82 279 1000.4   1.4   3.7 999.0 99.0 99.00
2018 03 16 17 50 305  8.4 10.4  0.77  4.35  3.99 281 1000.3   1.4   3.6 999.0 99.0 99.00
2018 03 16 18 50 308  8.9 10.7  0.69  4.35  3.91 276 1000.2   1.7   3.6 999.0 99.0 99.00
2018 03 16 19 50 310  9.1 11.5  0.76  4.35  3.77 279 1000.3   2.0   3.6 999.0 99.0 99.00
2018 03 16 20 50 303  9.5 12.5  0.79  4.00  3.74 286 1000.6   2.2   3.6 999.0 99.0 99.00
2018 03 16 21 50 301  9.7 11.8  0.85  3.85  3.54 305 1001.3   2.2   3.5 999.0 99.0 99.00
2018 03 16 22 50 302  9.5 11.1  0.79  3.85  3.45 309 1002.1   2.3   3.6 999.0 99.0 99.00
2018 03 16 23 50 295 11.0 13.2  0.87  3.33  3.44 290 1002.9   2.0   3.6 999.0 99.0 99.00
2018 03 17 00 50 302 11.3 14.3  0.93  3.70  3.28 292 1004.1   1.6   3.6 999.0 99.0 99.00
2018 03 17 01 50 300 11.4 14.4  1.10  3.70  3.49 296 1005.2   0.7   3.6 999.0 99.0 99.00
2018 03 17 02 50 306 11.9 14.9  1.03  4.17  3.60 300 1005.9   0.1   3.5 999.0 99.0 99.00
2018 03 17 03 50 297 12.2 16.0  1.11  4.17  3.91 297 1006.4  -0.7   3.5 999.0 99.0 99.00
2018 03 17 04 50 301 12.1 14.4  0.99  4.35  3.95 284 1006.7  -1.2   3.4 999.0 99.0 99.00
2018 03 17 05 50 295 11.1 13.9  1.01  4.55  4.12 286 1007.6  -1.4   3.4 999.0 99.0 99.00
2018 03 17 06 50 294 13.0 17.6  1.24  5.00  4.34 277 1007.6  -1.1   3.3 999.0 99.0 99.00
2018 03 17 07 50 293 12.2 14.9  1.15  5.00  4.31 280 1007.7  -1.2   3.2 999.0 99.0 99.00
2018 03 17 08 50 297 12.0 14.5  1.05  4.76  4.11 281 1007.3  -1.2   3.2 999.0 99.0 99.00
2018 03 17 09 50 294 10.8 13.2  1.02  4.76  3.80 281 1007.4  -1.4   3.2 999.0 99.0 99.00
2018 03 17 10 50 284 10.1 12.8  0.73  4.00  3.40 290 1007.7  -1.4   3.2 999.0 99.0 99.00
2018 03 17 11 50 282 10.9 13.2  0.81  4.17  3.33 288 1007.5  -1.0   3.2 999.0 99.0 99.00
2018 03 17 12 50 267 11.6 13.6  0.88  3.85  3.36 287 1006.9  -0.5   3.3 999.0 99.0 99.00
2018 03 17 13 50 269 11.9 15.0  0.87  3.70  3.18 287 1006.0  -0.2   3.3 999.0 99.0 99.00
2018 03 17 14 50 274 12.9 15.5  1.07  3.85  3.55 284 1004.8   0.4   3.3 999.0 99.0 99.00
2018 03 17 15 50 260 11.2 14.4  1.15  4.35  3.80 270 1003.2   0.6   3.4 999.0 99.0 99.00
2018 03 17 16 50 258 12.1 15.4  1.32  4.76  4.20 271 1001.9   0.9   3.4 999.0 99.0 99.00
2018 03 17 17 50 260 12.8 15.0  1.34  5.00  4.44 272 1000.9   1.4   3.5 999.0 99.0 99.00
2018 03 17 18 50 257 12.2 15.1  1.23  4.76  4.42 269 1000.3   2.0   3.4 999.0 99.0 99.00
2018 03 17 19 50 270 11.2 13.7  1.19  5.26  4.39 278 1000.7   2.7   3.4 999.0 99.0 99.00
2018 03 17 20 50 264  9.3 11.5  1.10  5.26  4.11 278 1001.0   3.7   3.4 999.0 99.0 99.00
2018 03 17 21 50   1 12.1 14.5  0.88  5.00  3.73 278 1002.4   2.7   3.4 999.0 99.0 99.00
2018 03 17 22 50 359 11.0 13.4  1.03  3.85  3.61 322 1004.2   0.2   3.4 999.0 99.0 99.00
2018 03 17 23 50 347 11.3 13.4  1.12  4.35  3.83   8 1005.4  -0.1   3.4 999.0 99.0 99.00
2018 03 18 00 50 339 13.0 16.0  1.10  4.35  3.83  14 1006.0  -0.6   3.4 999.0 99.0 99.00
2018 03 18 01 50 338 14.0 17.4  1.30  4.55  3.97 354 1006.5  -1.2   3.4 999.0 99.0 99.00
2018 03 18 02 50 334 13.0 15.5  1.43  4.55  4.07 351 1007.5  -2.2   3.3 999.0 99.0 99.00
2018 03 18 03 50 337 10.5 12.6  1.07  4.35  3.72 344 1007.9  -2.8   3.3 999.0 99.0 99.00
2018 03 18 04 50 335  8.3 10.9  0.87  3.85  3.64 334 1008.3  -3.1   3.2 999.0 99.0 99.00
2018 03 18 05 50 344  8.2 10.3  0.67  3.57  3.46 345 1008.5  -3.4   3.2 999.0 99.0 99.00
2018 03 18 06 50 343  6.6  8.8  0.63  3.85  3.49 327 1008.7  -3.7   3.0 999.0 99.0 99.00
2018 03 18 07 50 315  7.5  9.1  0.59  3.70  3.43 310 1008.7  -4.6   3.0 999.0 99.0 99.00
2018 03 18 08 50 319  8.1  9.8  0.60  3.57  3.42 303 1009.1  -5.1   2.9 999.0 99.0 99.00
2018 03 18 09 50 313  7.4  9.0  0.62  3.70  3.41 309 1009.5  -5.8   2.9 999.0 99.0 99.00
2018 03 18 10 50 309  7.0  9.2  0.61  3.45  3.31 302 1010.2  -6.1   2.9 999.0 99.0 99.00
2018 03 18 11 50 307  7.3  8.4  0.55  3.23  3.12 306 1010.8  -6.2   2.9 999.0 99.0 99.00
2018 03 18 12 50 317  6.8  8.5  0.62  3.33  3.07 309 1010.8  -6.1   2.9 999.0 99.0 99.00
2018 03 18 13 50 322  6.5  8.2  0.50  3.13  2.97 303 1010.9  -6.0   3.0 999.0 99.0 99.00
2018 03 18 14 50 322  6.4  8.7  0.48  2.94  2.93 313 1010.9  -5.7   3.1 999.0 99.0 99.00
2018 03 18 15 50 323  5.5  7.9  0.45  2.74  2.98 327 1010.5  -4.9   3.1 999.0 99.0 99.00
2018 03 18 16 50 303  5.2  6.7  0.47  2.94  3.25 325 1010.1  -4.4   3.2 999.0 99.0 99.00
2018 03 18 17 50 340  5.2  6.7  0.42  3.13  3.13 336 1009.8  -3.6   3.2 999.0 99.0 99.00
2018 03 18 18 50 309  7.0  9.8  0.52  3.23  3.27 319 1009.3  -2.4   3.2 999.0 99.0 99.00
2018 03 18 19 50 306  6.0  8.8  0.58  3.45  3.39 308 1009.2  -1.4   3.1 999.0 99.0 99.00
2018 03 18 20 50 321  7.0  9.1  0.63  3.70  3.52 293 1009.3  -0.5   3.1 999.0 99.0 99.00
2018 03 18 21 50 316  7.2  9.1  0.65  3.85  3.52 295 1009.6   0.4   3.1 999.0 99.0 99.00
2018 03 18 22 50 319  8.7 10.1  0.65  3.57  3.32 298 1010.1   0.3   3.1 999.0 99.0 99.00
2018 03 18 23 50 325  9.0 10.8  0.71  3.45  3.21 310 1010.8  -0.1   3.0 999.0 99.0 99.00
2018 03 19 00 50 316  9.0 10.8  0.71  3.23  3.15 316 1011.1  -0.5   3.0 999.0 99.0 99.00
2018 03 19 01 50 320  8.1  9.7  0.66  3.23  3.13 327 1011.4  -0.7   3.0 999.0 99.0 99.00
2018 03 19 02 50 323  7.7  9.3  0.54  3.13  2.93 328 1011.4  -0.9   3.1 999.0 99.0 99.00
2018 03 19 03 50 319  7.3  9.0  0.46  3.03  2.90 342 1011.3  -1.0   3.1 999.0 99.0 99.00
2018 03 19 04 50 324  8.0  9.6  0.46  3.03  2.95 325 1010.9  -1.1   3.0 999.0 99.0 99.00
2018 03 19 05 50 333  7.9  9.3  0.52  3.33  3.19 316 1010.9  -1.1   3.0 999.0 99.0 99.00
2018 03 19 06 50 333  7.5  8.8  0.48  3.45  3.33 310 1011.1  -1.5   2.9 999.0 99.0 99.00
2018 03 19 07 50 330  7.9  9.8  0.45  3.33  3.32 312 1011.0  -1.8   2.8 999.0 99.0 99.00
2018 03 19 08 50 315  8.7 10.4  0.57  3.33  3.30 322 1011.9  -2.8   2.8 999.0 99.0 99.00
2018 03 19 09 50 322 10.6 13.0  0.67  3.57  3.42 314 1012.1  -3.4   2.8 999.0 99.0 99.00
2018 03 19 10 50 321  9.4 11.2  0.84  4.00  3.60 309 1012.3  -3.7   2.8 999.0 99.0 99.00
2018 03 19 11 50 326  9.9 11.5  0.82  3.70  3.37 312 1012.5  -4.0   2.7 999.0 99.0 99.00
2018 03 19 12 50 315  9.7 11.4  0.70  3.70  3.24 308 1012.4  -3.9   2.7 999.0 99.0 99.00
2018 03 19 13 50 323 11.0 13.0  0.68  3.23  3.10 310 1011.9  -3.0   2.8 999.0 99.0 99.00
2018 03 19 14 50 327  7.8 10.1  0.77  3.70  3.24 319 1012.3  -3.1   2.9 999.0 99.0 99.00
2018 03 19 15 50 314  6.0  7.7  0.61  3.45  3.13 317 1012.1  -2.4   3.0 999.0 99.0 99.00
2018 03 19 16 50 301  4.8  6.7  0.48  3.13  3.16 320 1011.7  -1.9   3.1 999.0 99.0 99.00
2018 03 19 17 50 289  6.0  8.2  0.37  2.94  3.05 308 1011.0  -1.1   3.1 999.0 99.0 99.00
2018 03 19 18 50 274  6.6  8.5  0.36  3.23  3.16 291 1010.7  -0.3   3.2 999.0 99.0 99.00
2018 03 19 19 50 277  7.6  9.6  0.50  3.70  3.45 289 1010.7   0.7   3.1 999.0 99.0 99.00
2018 03 19 20 50 281  8.1  9.5  0.60  4.17  3.59 280 1010.7   1.6   3.0 999.0 99.0 99.00
2018 03 19 21 50 286  7.1  8.7  0.60  4.17  3.62 278 1011.0   2.2   2.9 999.0 99.0 99.00
2018 03 19 22 50 302  6.6  8.2  0.58  3.85  3.41 283 1011.3   2.3   2.9 999.0 99.0 99.00
2018 03 19 23 50 318  7.0  8.3  0.48  3.45  3.10 285 1012.0   2.3   2.9 999.0 99.0 99.00
2018 03 20 00 50 312  7.2  9.0  0.46  2.86  2.82 314 1012.8   1.7   2.9 999.0 99.0 99.00
2018 03 20 01 50 319  9.2 10.9  0.51  2.74  2.78 322 1012.8   1.3   2.9 999.0 99.0 99.00
2018 03 20 02 50 323  6.4  7.8  0.52  3.13  2.92 317 1013.0   0.9   3.0 999.0 99.0 99.00
2018 03 20 03 50 310  6.5  7.3  0.44  2.94  2.76 328 1013.0   0.6   3.0 999.0 99.0 99.00
