#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2018 01 19 18 50 286  5.4  6.5  0.40  3.45  3.65 282 1013.7  -0.8   3.0 999.0 99.0 99.00
2018 01 19 19 50 285  4.8  5.5  0.33  3.45  3.49 282 1013.5   0.0   3.2 999.0 99.0 99.00
2018 01 19 20 50 283  5.4  6.8  0.30  3.23  3.42 291 1014.2   0.4   3.0 999.0 99.0 99.00
2018 01 19 21 50 271  5.3  6.4  0.36  3.23  3.25 269 1014.3   0.4   3.1 999.0 99.0 99.00
2018 01 19 22 50 261  5.6  7.1  0.33  3.23  3.35 274 1014.5   0.6   3.2 999.0 99.0 99.00
2018 01 19 23 50 255  7.4  8.7  0.41  3.03  3.06 282 1014.2   0.6   3.1 999.0 99.0 99.00
2018 01 20 00 50 251  7.6  8.8  0.41  2.86  2.96 264 1014.0   0.6   3.1 999.0 99.0 99.00
2018 01 20 01 50 266  7.6  8.9  0.38  2.74  2.90 261 1014.9   0.7   3.1 999.0 99.0 99.00
2018 01 20 02 50 264  6.3  7.5  0.36  2.35  2.85 265 1014.9   0.5   3.0 999.0 99.0 99.00
2018 01 20 03 50 268  4.9  6.1  0.24 99.00  3.01 999 1014.7   0.5   2.3 999.0 99.0 99.00
2018 01 20 04 50 243  5.0  6.0  0.27  2.60  3.22 294 1014.2   0.5   2.2 999.0 99.0 99.00
2018 01 20 05 50 222  3.9  4.6  0.33  9.09  4.18 119 1013.0   0.6   2.2 999.0 99.0 99.00
2018 01 20 06 50 211  5.1  5.8  0.32  9.09  4.29 103 1012.6   1.1   1.8 999.0 99.0 99.00
2018 01 20 07 50 196  6.8  7.9  0.29  9.09  3.51  77 1011.2   2.0   2.9 999.0 99.0 99.00
2018 01 20 08 50 199  6.4  7.9  0.28  2.47  3.14 210 1010.7   2.5   3.0 999.0 99.0 99.00
2018 01 20 09 50 214  4.8  6.2  0.34  2.60  2.95 212 1010.6   2.8   2.8 999.0 99.0 99.00
2018 01 20 10 50 231  7.7  9.1  0.38  2.60  2.96 235 1009.9   3.6   2.8 999.0 99.0 99.00
2018 01 20 11 50 229  9.4 11.3  0.56  3.23  3.11 248 1008.4   3.7   2.9 999.0 99.0 99.00
2018 01 20 12 50 232 10.4 12.2  0.76  3.70  3.49 252 1008.1   4.0   2.9 999.0 99.0 99.00
2018 01 20 13 50 235 10.7 12.7  0.63  3.33  3.14 244 1007.9   4.2   2.9 999.0 99.0 99.00
2018 01 20 14 50 246 10.8 12.9  0.86  3.45  3.31 252 1008.0   4.0   2.4 999.0 99.0 99.00
2018 01 20 15 50 251 12.6 14.6  0.94  3.70  3.41 265 1007.2   4.3   2.4 999.0 99.0 99.00
2018 01 20 16 50 246 12.7 14.6  1.01  4.17  3.57 272 1006.4   4.2   2.4 999.0 99.0 99.00
2018 01 20 17 50 250 11.3 13.0  0.99  4.00  3.73 267 1006.1   4.5   1.9 999.0 99.0 99.00
2018 01 20 18 50 242 10.0 11.9  1.00  4.55  3.97 272 1006.2   4.0   1.5 999.0 99.0 99.00
2018 01 20 19 50 255 11.1 13.1  0.91  4.55  4.05 283 1006.6   4.6   1.8 999.0 99.0 99.00
2018 01 20 20 50 260  8.2  9.8  0.88  4.55  4.04 274 1008.0   4.8   2.8 999.0 99.0 99.00
2018 01 20 21 50 251  7.2  8.4  0.74  4.76  4.03 279 1009.4   4.0   3.1 999.0 99.0 99.00
2018 01 20 22 50 274  4.1  4.8  0.60  4.35  3.73 288 1010.8   4.2   3.0 999.0 99.0 99.00
2018 01 20 23 50 249  5.1  5.7  0.47  4.17  3.42 276 1011.7   3.6   3.0 999.0 99.0 99.00
2018 01 21 00 50 258  4.5  5.2  0.41  3.70  3.26 273 1012.9   3.4   3.1 999.0 99.0 99.00
2018 01 21 01 50 241  4.2  4.7  0.33  3.23  3.03 257 1013.4   2.5   2.6 999.0 99.0 99.00
2018 01 21 02 50 251  4.8  5.4  0.32  2.74  3.00 261 1014.1   2.3   2.4 999.0 99.0 99.00
2018 01 21 03 50 245  4.1  4.7  0.29  2.94  3.04 268 1014.5   2.5   2.3 999.0 99.0 99.00
2018 01 21 04 50 268  6.1  6.6  0.28  2.47  3.09 300 1014.6   3.1   1.5 999.0 99.0 99.00
2018 01 21 05 50 264  5.5  6.0  0.26  7.69  3.54 235 1015.2   2.7   1.2 999.0 99.0 99.00
2018 01 21 06 50 264  5.1  5.5  0.28  7.14  3.89 101 1015.6   2.6   1.1 999.0 99.0 99.00
2018 01 21 07 50 261  4.9  5.4  0.24 99.00  3.79 999 1016.4   2.4   1.4 999.0 99.0 99.00
2018 01 21 08 50 259  4.1  4.7  0.19 99.00  3.47 999 1017.0   2.1   2.1 999.0 99.0 99.00
2018 01 21 09 50 277  4.7  5.4  0.15 99.00  3.53 999 1017.3   2.7   2.5 999.0 99.0 99.00
2018 01 21 10 50 289  3.9  4.7  0.14 99.00  3.26 999 1018.2   2.7   2.6 999.0 99.0 99.00
2018 01 21 11 50 277  3.3  3.7  0.15 99.00  3.80 999 1018.7   2.4   2.7 999.0 99.0 99.00
2018 01 21 12 50 290  4.1  4.6  0.21 99.00  4.31 999 1019.2   2.9   2.8 999.0 99.0 99.00
2018 01 21 13 50 278  3.4  4.4  0.23 99.00  3.82 999 1020.1   2.6   2.9 999.0 99.0 99.00
2018 01 21 14 50 277  4.5  5.2  0.24 99.00  3.45 999 1020.9   2.4   2.8 999.0 99.0 99.00
2018 01 21 15 50 281  3.9  4.4  0.22 99.00  3.62 999 1020.7   2.1   2.4 999.0 99.0 99.00
2018 01 21 16 50 279  3.9  4.3  0.21 99.00  3.74 999 1020.1   2.0   2.2 999.0 99.0 99.00
2018 01 21 17 50 277  2.7  3.3  0.26  7.69  4.24  76 1019.7   2.3   2.1 999.0 99.0 99.00
2018 01 21 18 50 284  2.3  2.7  0.26  7.14  4.49  96 1019.7   2.9   1.8 999.0 99.0 99.00
2018 01 21 19 50 258  1.1  1.3  0.23 99.00  4.16 999 1020.1   3.1   1.8 999.0 99.0 99.00
2018 01 21 20 50 223  0.7  0.9  0.19 99.00  3.99 999 1020.7   3.5   2.8 999.0 99.0 99.00
2018 01 21 21 50 213  1.6  1.8  0.15 99.00  4.11 999 1021.1   2.5   2.8 999.0 99.0 99.00
2018 01 21 22 50 176  1.2  1.5  0.13 99.00  4.42 999 1021.7   2.3   2.7 999.0 99.0 99.00
2018 01 21 23 50 165  0.0  0.0  0.15 99.00  4.94 999 1022.3   2.6   2.7 999.0 99.0 99.00
2018 01 22 00 50 234  1.0  1.1  0.18 99.00  5.24 999 1022.7   3.1   2.7 999.0 99.0 99.00
2018 01 22 01 50 191  1.5  1.9  0.19 99.00  4.56 999 1022.8   2.1   2.7 999.0 99.0 99.00
2018 01 22 02 50 211  1.4  1.7  0.20 99.00  3.65 999 1023.1   2.2   2.9 999.0 99.0 99.00
2018 01 22 03 50 207  2.3  2.6  0.17 99.00  3.51 999 1023.1   2.1   3.0 999.0 99.0 99.00
2018 01 22 04 50 222  2.1  2.9  0.17 99.00  3.90 999 1023.2   2.3   2.8 999.0 99.0 99.00
2018 01 22 05 50 237  1.8  2.3  0.17 99.00  4.02 999 1023.0   1.8   2.4 999.0 99.0 99.00
2018 01 22 06 50 187  0.4  1.3  0.22 99.00  4.53 999 1022.8   1.9   2.2 999.0 99.0 99.00
2018 01 22 07 50 154  0.7  1.1  0.24 99.00  4.27 999 1023.0   1.8   1.9 999.0 99.0 99.00
2018 01 22 08 50 141  1.5  1.7  0.23 99.00  3.88 999 1022.7   2.1   2.2 999.0 99.0 99.00
2018 01 22 09 50 167  1.7  2.1  0.18 99.00  3.88 999 1023.2   2.6   2.7 999.0 99.0 99.00
2018 01 22 10 50 137  2.0  2.2  0.14 99.00  4.19 999 1023.4   2.6   2.7 999.0 99.0 99.00
2018 01 22 11 50 125  2.3  2.7  0.14 99.00  4.90 999 1023.6   2.7   2.6 999.0 99.0 99.00
2018 01 22 12 50 126  2.4  2.7  0.17 99.00  4.23 999 1024.0   2.7   2.6 999.0 99.0 99.00
2018 01 22 13 50 147  3.0  3.5  0.16 99.00  4.87 999 1024.8   2.9   2.7 999.0 99.0 99.00
2018 01 22 14 50 189  0.6  1.1  0.16 99.00  4.03 999 1025.8   2.3   2.9 999.0 99.0 99.00
2018 01 22 15 50 124  1.5  1.8  0.15 99.00  3.66 999 1025.6   2.6   2.9 999.0 99.0 99.00
2018 01 22 16 50  57  1.9  2.1  0.12 99.00  3.91 999 1024.8   2.7   2.8 999.0 99.0 99.00
2018 01 22 17 50  43  1.8  2.1  0.18 99.00  4.08 999 1024.4   2.6   2.6 999.0 99.0 99.00
2018 01 22 18 50  64  2.4  2.6  0.18 99.00  4.74 999 1024.0   2.6   2.1 999.0 99.0 99.00
2018 01 22 19 50  94  4.4  5.2  0.23 99.00  4.17 999 1023.8   2.9   1.8 999.0 99.0 99.00
2018 01 22 20 50  49  5.7  6.2  0.18 99.00  3.89 999 1024.3   3.1   2.3 999.0 99.0 99.00
2018 01 22 21 50  59  5.3  5.9  0.16 99.00  4.25 999 1024.3   3.1   2.7 999.0 99.0 99.00
2018 01 22 22 50  74  6.3  7.1  0.13 99.00  4.51 999 1024.0   3.5   2.6 999.0 99.0 99.00
2018 01 22 23 50  88  6.6  7.9  0.16 99.00  3.01 999 1024.0   3.7   2.8 999.0 99.0 99.00
2018 01 23 00 50  93  7.0  8.0  0.32  2.60  2.93  79 1023.6   4.0   2.9 999.0 99.0 99.00
2018 01 23 01 50 103  6.4  7.2  0.46  3.03  3.09  78 1023.1   4.1   2.9 999.0 99.0 99.00
2018 01 23 02 50 111  6.7  8.1  0.47  3.57  3.36  74 1022.3   4.0   2.7 999.0 99.0 99.00
2018 01 23 03 50 122  7.4  8.5  0.49  4.00  3.53  82 1020.9   4.2   2.8 999.0 99.0 99.00
2018 01 23 04 50 134  7.3  8.3  0.48  4.00  3.63  86 1019.9   4.1   2.9 999.0 99.0 99.00
2018 01 23 05 50 144  6.1  6.7  0.52  4.17  3.60  86 1019.3   4.2   2.9 999.0 99.0 99.00
2018 01 23 06 50 140  5.0  5.6  0.50  3.45  3.51 120 1019.2   4.3   2.7 999.0 99.0 99.00
2018 01 23 07 50 156  6.4  7.1  0.54  3.13  3.50 137 1018.1   5.1   2.4 999.0 99.0 99.00
2018 01 23 08 50 157  7.2  8.2  0.67  4.76  3.53  81 1016.7   5.4   2.2 999.0 99.0 99.00
2018 01 23 09 50 151  6.5  7.3  0.66  3.13  3.42 157 1016.1   5.8   2.5 999.0 99.0 99.00
2018 01 23 10 50 153  8.2  9.6  0.63  3.03  3.33 163 1015.1   6.8   2.7 999.0 99.0 99.00
2018 01 23 11 50 156  8.8 10.0  0.69  3.45  3.35 169 1013.9   7.4   2.9 999.0 99.0 99.00
2018 01 23 12 50 170 10.7 12.8  0.77  3.85  3.41 149 1013.7   7.5   3.0 999.0 99.0 99.00
2018 01 23 13 50 166 10.2 11.7  0.82  3.57  3.50 152 1012.7   7.2   3.0 999.0 99.0 99.00
2018 01 23 14 50 162  9.3 10.4  0.83  4.00  3.56 154 1011.7   6.7   2.9 999.0 99.0 99.00
2018 01 23 15 50 166  9.6 11.1  0.72  3.85  3.55 150 1010.0   7.0   3.0 999.0 99.0 99.00
2018 01 23 16 50 167 10.3 11.8  0.81  4.17  3.64 139 1007.7   7.6   3.1 999.0 99.0 99.00
2018 01 23 17 50 167  9.2 10.7  0.94  4.17  3.83 155 1005.8   7.2   3.1 999.0 99.0 99.00
2018 01 23 18 50 168 11.6 13.3  0.94  4.00  3.69 157 1003.7   7.8   2.7 999.0 99.0 99.00
2018 01 23 19 50 173 12.6 14.7  1.08  4.35  3.99 154 1001.6   8.7   2.4 999.0 99.0 99.00
2018 01 23 20 50 175 14.2 17.2  1.20  4.17  3.93 150  999.9   8.9   2.4 999.0 99.0 99.00
2018 01 23 21 50 194  8.9 10.5  1.13  4.35  3.93 168 1000.3   7.0   2.7 999.0 99.0 99.00
2018 01 23 22 50 208  9.7 11.1  0.96  3.85  3.68 186 1000.7   6.5   2.8 999.0 99.0 99.00
2018 01 23 23 50 191  9.3 11.4  0.82  3.85  3.65 202 1000.0   6.0   3.0 999.0 99.0 99.00
2018 01 24 00 50 219  6.2  7.2  0.75  3.33  3.59 200  999.8   6.1   3.1 999.0 99.0 99.00
2018 01 24 01 50 228  8.5  9.9  0.55  6.67  3.50  98 1000.9   5.0   3.2 999.0 99.0 99.00
2018 01 24 02 50 246  8.0  9.3  0.56  2.94  3.26 258 1001.3   3.9   3.0 999.0 99.0 99.00
2018 01 24 03 50 247  8.2  9.8  0.50  2.86  3.11 240 1001.7   3.6   3.1 999.0 99.0 99.00
2018 01 24 04 50 253  5.1  5.8  0.41  3.33  3.12 256 1002.5   3.2   3.2 999.0 99.0 99.00
2018 01 24 05 50 252  5.2  6.0  0.40  8.33  3.29 257 1003.1   3.6   2.9 999.0 99.0 99.00
2018 01 24 06 50 272  4.6  5.5  0.41  8.33  3.54 107 1003.9   3.0   2.0 999.0 99.0 99.00
2018 01 24 07 50 232  4.1  4.5  0.44  6.67  4.17  90 1004.3   2.8   1.8 999.0 99.0 99.00
2018 01 24 08 50 240  4.2  4.6  0.43  7.69  4.41  87 1004.4   2.5   1.8 999.0 99.0 99.00
2018 01 24 09 50 249  5.4  6.2  0.42  5.26  4.07 135 1005.3   2.7   2.2 999.0 99.0 99.00
2018 01 24 10 50 255  5.8  6.8  0.42  3.23  3.84 251 1006.0   3.1   2.7 999.0 99.0 99.00
2018 01 24 11 50 261  7.8  9.4  0.41  3.13  3.69 249 1006.7   3.4   2.9 999.0 99.0 99.00
2018 01 24 12 50 265  8.0  9.1  0.62  3.45  3.51 275 1007.4   3.9   3.0 999.0 99.0 99.00
2018 01 24 13 50 268  7.6  8.9  0.66  3.85  3.65 274 1008.3   4.0   3.0 999.0 99.0 99.00
2018 01 24 14 50 267  7.0  8.3  0.63  3.85  3.47 283 1008.8   4.1   3.0 999.0 99.0 99.00
2018 01 24 15 50 281  8.9 10.4  0.69  3.57  3.34 282 1009.2   3.8   3.0 999.0 99.0 99.00
2018 01 24 16 50 286  9.0 10.4  0.71  3.57  3.36 275 1008.9   3.2   3.1 999.0 99.0 99.00
2018 01 24 17 50 290  8.2 10.1  0.65  3.57  3.22 290 1008.8   2.7   2.8 999.0 99.0 99.00
2018 01 24 18 50 277  7.7  9.2  0.60  3.45  3.25 285 1009.3   2.3   2.2 999.0 99.0 99.00
2018 01 24 19 50 281  7.3  8.2  0.61  3.13  3.19 281 1010.1   2.6   2.0 999.0 99.0 99.00
2018 01 24 20 50 277  6.5  7.6  0.51  3.33  3.42 291 1011.1   2.7   1.9 999.0 99.0 99.00
2018 01 24 21 50 303  4.9  6.1  0.45  3.33  3.55 276 1012.3   2.2   2.1 999.0 99.0 99.00
2018 01 24 22 50 309  6.0  7.3  0.41  3.45  3.52 266 1013.4   2.2   2.7 999.0 99.0 99.00
2018 01 24 23 50 306  8.4  9.8  0.49  3.57  3.44 278 1014.2   1.6   3.0 999.0 99.0 99.00
2018 01 25 00 50 306  8.8 10.7  0.55  3.57  3.47 280 1014.7   0.8   3.0 999.0 99.0 99.00
2018 01 25 01 50 316  7.5  9.7  0.63  3.70  3.60 276 1016.0   0.3   2.9 999.0 99.0 99.00
2018 01 25 02 50 315  6.7  8.1  0.58  4.00  3.47 274 1017.1  -0.1   2.9 999.0 99.0 99.00
2018 01 25 03 50 313  6.0  7.1  0.52  4.00  3.29 275 1017.7  -0.5   2.9 999.0 99.0 99.00
2018 01 25 04 50 334  7.1  8.5  0.43  2.94  3.06 274 1018.0  -0.8   2.9 999.0 99.0 99.00
2018 01 25 05 50 339  8.8 10.9  0.45  2.47  2.95 327 1017.2  -1.3   2.8 999.0 99.0 99.00
2018 01 25 06 50 339  8.8 10.3  0.59  2.74  2.91 346 1017.4  -2.0   2.2 999.0 99.0 99.00
2018 01 25 07 50 341  9.2 10.8  0.72  3.70  3.22   4 1017.8  -3.0   2.0 999.0 99.0 99.00
2018 01 25 08 50 324  8.4 10.6  0.81  3.70  3.48 355 1018.7  -3.8   1.9 999.0 99.0 99.00
2018 01 25 09 50 318  7.9 10.4  0.71  3.45  3.38 337 1019.6  -4.4   1.7 999.0 99.0 99.00
2018 01 25 10 50 321  9.3 11.0  0.65  3.57  3.40 322 1020.3  -4.5   2.5 999.0 99.0 99.00
2018 01 25 11 50 315  8.9 10.6  0.71  4.00  3.57 306 1021.3  -4.7   2.7 999.0 99.0 99.00
2018 01 25 12 50 307  8.3 10.3  0.60  3.85  3.48 303 1022.1  -4.7   2.6 999.0 99.0 99.00
2018 01 25 13 50 316  9.2 12.1  0.71  3.85  3.53 311 1022.3  -4.4   2.7 999.0 99.0 99.00
2018 01 25 14 50 322  8.6 10.3  0.76  3.85  3.54 309 1022.9  -4.5   2.7 999.0 99.0 99.00
2018 01 25 15 50 321  7.5  9.4  0.62  3.33  3.39 309 1023.0  -3.8   2.8 999.0 99.0 99.00
2018 01 25 16 50 302  6.8  9.0  0.57  3.13  3.15 312 1022.8  -3.2   2.7 999.0 99.0 99.00
2018 01 25 17 50 306  7.7 10.0  0.60  3.23  3.10 317 1022.8  -2.3   2.8 999.0 99.0 99.00
2018 01 25 18 50 309  6.5  8.1  0.61  3.33  3.03 300 1023.2  -1.6   2.7 999.0 99.0 99.00
2018 01 25 19 50 312  8.0  9.4  0.62  3.13  3.01 314 1024.0  -1.3   2.6 999.0 99.0 99.00
2018 01 25 20 50 304  8.5 10.0  0.67  3.45  3.13 303 1024.7  -1.2   2.1 999.0 99.0 99.00
2018 01 25 21 50 304  9.0 10.7  0.71  3.57  3.25 300 1025.7  -1.2   2.0 999.0 99.0 99.00
2018 01 25 22 50 312 12.2 14.8  0.89  3.85  3.61 307 1026.5  -1.4   2.0 999.0 99.0 99.00
2018 01 25 23 50 312 10.4 12.6  0.91  4.35  3.82 304 1028.0  -1.6   2.6 999.0 99.0 99.00
2018 01 26 00 50 312 12.1 14.1  0.85  4.55  3.78 296 1028.4  -2.0   2.5 999.0 99.0 99.00
2018 01 26 01 50 313 11.0 13.3  1.00  4.35  3.92 281 1029.8  -2.5   2.6 999.0 99.0 99.00
2018 01 26 02 50 315 10.3 13.3  0.99  4.17  3.92 290 1030.4  -2.9   2.6 999.0 99.0 99.00
2018 01 26 03 50 314 12.0 14.5  1.09  4.76  3.91 278 1031.0  -3.2   2.6 999.0 99.0 99.00
2018 01 26 04 50 311 11.3 13.6  1.10  4.55  3.72 285 1031.1  -3.4   2.5 999.0 99.0 99.00
2018 01 26 05 50 314 11.7 13.9  0.92  4.17  3.44 291 1031.2  -3.9   2.4 999.0 99.0 99.00
2018 01 26 06 50 308 10.7 13.9  0.79  3.33  3.21 299 1032.1  -4.2   2.3 999.0 99.0 99.00
2018 01 26 07 50 318 10.9 13.6  0.88  3.70  3.41 305 1032.7  -4.5   1.8 999.0 99.0 99.00
2018 01 26 08 50 317 10.5 13.3  0.90  3.57  3.34 299 1033.1  -5.0   1.9 999.0 99.0 99.00
2018 01 26 09 50 317 11.8 14.0  0.96  3.85  3.45 307 1033.7  -5.3   1.9 999.0 99.0 99.00
2018 01 26 10 50 317 10.5 13.8  0.91  4.00  3.66 310 1034.8  -5.4   1.6 999.0 99.0 99.00
2018 01 26 11 50 320 11.4 14.1  0.96  4.17  3.89 305 1035.6  -5.5   2.0 999.0 99.0 99.00
2018 01 26 12 50 322 10.1 12.4  0.84  4.55  3.93 305 1036.5  -5.1   2.2 999.0 99.0 99.00
2018 01 26 13 50 326 10.5 13.0  0.97  4.35  4.04 294 1037.1  -5.2   2.1 999.0 99.0 99.00
2018 01 26 14 50 326  8.1  9.8  0.91  4.35  3.94 304 1038.1  -4.6   2.4 999.0 99.0 99.00
2018 01 26 15 50 342  7.2  9.0  0.75  4.35  3.59 269 1038.3  -3.9   2.6 999.0 99.0 99.00
2018 01 26 16 50 343  6.6  8.2  0.54  4.00  3.32 276 1038.0  -3.1   2.7 999.0 99.0 99.00
2018 01 26 17 50 329  5.6  7.7  0.56  3.13  3.17 343 1037.6  -2.8   2.5 999.0 99.0 99.00
2018 01 26 18 50 349  4.6  5.8  0.42  3.13  3.06   8 1037.6  -2.2   2.4 999.0 99.0 99.00
2018 01 26 19 50   1  3.3  4.0  0.33  2.94  2.91  15 1037.7  -1.5   2.3 999.0 99.0 99.00
2018 01 26 20 50 340  1.0  1.9  0.26  2.86  2.86  20 1038.1  -1.0   2.2 999.0 99.0 99.00
2018 01 26 21 50 165  0.0  0.3  0.22 99.00  3.02 999 1038.0  -1.7   2.2 999.0 99.0 99.00
2018 01 26 22 50 198  3.1  4.1  0.25  5.00  3.77  94 1038.6  -2.0   2.1 999.0 99.0 99.00
2018 01 26 23 50 204  3.4  4.2  0.26  6.25  3.71  84 1039.2  -2.0   2.0 999.0 99.0 99.00
2018 01 27 00 50 162  3.9  4.9  0.24 99.00  3.78 999 1038.8  -1.8   2.1 999.0 99.0 99.00
2018 01 27 01 50 177  5.1  6.0  0.22 99.00  3.32 999 1038.8  -1.4   2.2 999.0 99.0 99.00
2018 01 27 02 50 196  5.7  6.7  0.24 99.00  2.95 999 1038.8  -1.0   2.5 999.0 99.0 99.00
2018 01 27 03 50 191  5.5  6.5  0.24 99.00  2.95 999 1038.6  -0.8   2.8 999.0 99.0 99.00
2018 01 27 04 50 198  6.3  7.3  0.27  2.47  2.73 217 1038.2  -0.6   2.8 999.0 99.0 99.00
2018 01 27 05 50 194  6.3  7.1  0.27  2.47  2.75 211 1037.8  -0.2   2.5 999.0 99.0 99.00
2018 01 27 06 50 194  6.3  7.5  0.32  2.60  2.61 182 1037.5   0.1   2.3 999.0 99.0 99.00
2018 01 27 07 50 199  5.8  6.7  0.25  2.74  2.67 170 1037.1   0.7   2.2 999.0 99.0 99.00
2018 01 27 08 50 190  6.1  7.0  0.24 99.00  2.68 999 1036.2   1.1   2.1 999.0 99.0 99.00
2018 01 27 09 50 185  5.5  6.3  0.27  2.60  2.73 187 1035.8   1.4   2.0 999.0 99.0 99.00
2018 01 27 10 50 187  6.0  7.0  0.31  2.47  3.06 201 1035.5   1.6   1.9 999.0 99.0 99.00
2018 01 27 11 50 183  6.2  7.1  0.34  2.60  3.12 201 1035.1   1.9   1.7 999.0 99.0 99.00
2018 01 27 12 50 186  6.7  8.0  0.38  2.74  3.05 197 1034.6   2.5   1.8 999.0 99.0 99.00
2018 01 27 13 50 188  7.9  9.5  0.43  2.94  2.92 192 1034.2   3.5   2.2 999.0 99.0 99.00
2018 01 27 14 50 190  9.7 11.8  0.50  3.03  2.98 196 1033.3   3.9   2.5 999.0 99.0 99.00
2018 01 27 15 50 189 10.2 11.8  0.62  3.23  3.10 189 1032.4   4.3   2.8 999.0 99.0 99.00
2018 01 27 16 50 191  9.7 11.4  0.67  3.57  3.23 181 1031.0   4.4   2.9 999.0 99.0 99.00
2018 01 27 17 50 200 11.7 13.4  0.86  3.70  3.39 180 1029.5   4.6   3.0 999.0 99.0 99.00
2018 01 27 18 50 199  9.9 11.9  0.80  3.57  3.28 195 1028.8   4.9   2.7 999.0 99.0 99.00
2018 01 27 19 50 205 10.1 11.4  0.79  3.57  3.43 184 1027.9   5.0   2.5 999.0 99.0 99.00
2018 01 27 20 50 206  9.9 11.3  0.68  3.23  3.20 190 1027.4   5.2   2.3 999.0 99.0 99.00
2018 01 27 21 50 208  9.7 11.1  0.66  3.45  3.29 194 1026.9   5.1   2.0 999.0 99.0 99.00
2018 01 27 22 50 215  9.5 11.1  0.70  3.57  3.26 193 1027.1   4.9   1.8 999.0 99.0 99.00
2018 01 27 23 50 218  8.7 10.0  0.67  3.13  3.29 216 1027.3   4.8   1.8 999.0 99.0 99.00
2018 01 28 00 50 209  9.1 10.4  0.65  3.45  3.43 208 1026.8   5.0   1.7 999.0 99.0 99.00
2018 01 28 01 50 210  9.0 10.7  0.60  3.57  3.44 233 1026.2   5.3   1.9 999.0 99.0 99.00
2018 01 28 02 50 205  9.4 11.0  0.74  3.57  3.47 211 1025.7   5.4   2.3 999.0 99.0 99.00
2018 01 28 03 50 209 10.5 11.9  0.67  3.70  3.38 223 1025.2   5.0   2.4 999.0 99.0 99.00
2018 01 28 04 50 208 10.6 12.1  0.72  3.33  3.27 217 1024.6   5.3   2.5 999.0 99.0 99.00
2018 01 28 05 50 200  9.4 10.7  0.71  3.33  3.31 215 1024.0   4.8   2.6 999.0 99.0 99.00
2018 01 28 06 50 208 10.7 12.6  0.69  3.45  3.19 206 1023.8   6.1   2.5 999.0 99.0 99.00
2018 01 28 07 50 209 10.2 11.6  0.70  3.33  3.22 212 1023.5   5.8   2.0 999.0 99.0 99.00
2018 01 28 08 50 213  8.1  9.2  0.60  3.45  3.24 205 1023.5   5.0   1.8 999.0 99.0 99.00
2018 01 28 09 50 233  5.4  6.3  0.52  3.13  3.24 197 1023.5   4.3   1.8 999.0 99.0 99.00
2018 01 28 10 50 236  6.4  7.4  0.46  3.23  3.29 199 1023.6   4.5   1.5 999.0 99.0 99.00
2018 01 28 11 50 253  4.5  5.1  0.44  6.67  3.50  82 1024.4   3.2   1.3 999.0 99.0 99.00
2018 01 28 12 50 225  5.2  6.2  0.45  7.14  3.76  92 1024.6   3.3   1.3 999.0 99.0 99.00
2018 01 28 13 50 242  6.4  8.8  0.36  7.14  3.71  95 1024.6   4.6   1.5 999.0 99.0 99.00
2018 01 28 14 50 235  3.0  3.6  0.33  3.03  3.39 265 1024.8   3.5   2.1 999.0 99.0 99.00
2018 01 28 15 50 257  1.8  2.4  0.29  7.69  3.71  92 1025.0   2.9   2.1 999.0 99.0 99.00
2018 01 28 16 50 230  1.9  2.6  0.23 99.00  3.82 999 1024.3   2.7   2.2 999.0 99.0 99.00
2018 01 28 17 50 235  3.6  4.0  0.22 99.00  3.86 999 1024.0   2.9   2.4 999.0 99.0 99.00
2018 01 28 18 50 235  2.8  3.0  0.19 99.00  4.23 999 1023.5   3.1   2.5 999.0 99.0 99.00
2018 01 28 19 50 199  3.2  3.5  0.19 99.00  4.10 999 1023.1   2.9   2.6 999.0 99.0 99.00
2018 01 28 20 50 244  3.0  3.5  0.24 99.00  3.31 999 1023.5   2.7   2.5 999.0 99.0 99.00
2018 01 28 21 50 237  2.4  2.6  0.25 99.00  3.50 999 1023.5   2.3   2.4 999.0 99.0 99.00
2018 01 28 22 50 211  2.7  2.9  0.26  4.17  3.45 225 1023.4   2.4   2.0 999.0 99.0 99.00
2018 01 28 23 50 270  2.1  2.6  0.27  4.55  3.71 158 1024.1   2.1   1.7 999.0 99.0 99.00
2018 01 29 00 50 297  1.8  2.2  0.32  5.88  4.23  98 1024.2   1.9   1.4 999.0 99.0 99.00
2018 01 29 01 50 305  0.9  1.3  0.32  5.88  4.19  92 1023.9   2.1   1.4 999.0 99.0 99.00
2018 01 29 02 50 320  2.4  2.9  0.30  4.76  3.94 329 1023.6   2.8   1.9 999.0 99.0 99.00
2018 01 29 03 50 322  1.7  2.1  0.21 99.00  4.01 999 1023.7   2.5   2.2 999.0 99.0 99.00
2018 01 29 04 50 315  0.9  1.4  0.18 99.00  4.31 999 1023.4   2.5   2.4 999.0 99.0 99.00
2018 01 29 05 50  24  1.3  1.6  0.16 99.00  4.44 999 1023.1   2.7   2.4 999.0 99.0 99.00
2018 01 29 06 50 348  4.3  4.8  0.18 99.00  5.13 999 1023.2   2.7   2.4 999.0 99.0 99.00
2018 01 29 07 50 357  5.5  6.6  0.21 99.00  4.38 999 1023.0   3.0   2.4 999.0 99.0 99.00
