#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2018 02 19 16 50 171  7.0  8.1  0.41  3.13  3.29 141 1033.2   5.2   3.1 999.0 99.0 99.00
2018 02 19 17 50 181  5.8  6.6  0.56  3.03  3.52 153 1032.7   5.4   3.1 999.0 99.0 99.00
2018 02 19 18 50 175  5.8  6.7  0.68  3.33  3.67 175 1031.4   5.8   3.1 999.0 99.0 99.00
2018 02 19 19 50 174  7.0  8.2  0.67  3.13  3.58 160 1030.4   6.0   3.2 999.0 99.0 99.00
2018 02 19 20 50 179  7.3  8.4  0.68  3.33  3.44 173 1030.1   6.2   3.6 999.0 99.0 99.00
2018 02 19 21 50 191  7.8  9.7  0.63  3.57  3.47 176 1030.0   6.1   3.8 999.0 99.0 99.00
2018 02 19 22 50 197  7.7  9.1  0.62  3.33  3.29 170 1029.9   5.7   3.8 999.0 99.0 99.00
2018 02 19 23 50 194  7.0  7.9  0.55  3.13  3.28 173 1029.7   5.5   3.9 999.0 99.0 99.00
2018 02 20 00 50 192  7.4  8.6  0.48  2.74  3.23 179 1029.1   5.7   3.9 999.0 99.0 99.00
2018 02 20 01 50 195  7.5  8.6  0.47  2.94  3.02 178 1029.0   5.9   3.7 999.0 99.0 99.00
2018 02 20 02 50 193  7.0  7.9  0.46  3.13  3.19 169 1028.8   5.8   3.5 999.0 99.0 99.00
2018 02 20 03 50 203  5.5  6.6  0.44  3.57  3.18 148 1029.0   5.4   3.2 999.0 99.0 99.00
2018 02 20 04 50 199  6.1  6.9  0.38  2.86  3.26 169 1028.0   5.3   3.1 999.0 99.0 99.00
2018 02 20 05 50 206  4.3  4.9  0.39 10.00  3.76 106 1027.9   5.3   3.1 999.0 99.0 99.00
2018 02 20 06 50 227  6.2  7.3  0.46  4.76  4.01  81 1027.1   6.2   3.1 999.0 99.0 99.00
2018 02 20 07 50 206  8.9 10.2  0.63  3.13  3.56 213 1025.5   6.5   3.0 999.0 99.0 99.00
2018 02 20 08 50 220  9.2 10.7  0.68  3.45  3.44 216 1025.4   7.2   3.3 999.0 99.0 99.00
2018 02 20 09 50 224  8.8 10.1  0.82  3.70  3.56 214 1025.7   6.6   3.7 999.0 99.0 99.00
2018 02 20 10 50 229  8.7 10.2  0.76  3.45  3.59 231 1026.0   6.7   3.7 999.0 99.0 99.00
2018 02 20 11 50 231  8.2  9.8  0.59  3.33  3.36 237 1026.3   6.6   3.8 999.0 99.0 99.00
2018 02 20 12 50 227  8.0  8.9  0.61  3.03  3.26 227 1026.6   6.3   3.8 999.0 99.0 99.00
2018 02 20 13 50 228  7.6  9.0  0.61  2.94  3.13 225 1026.7   6.2   3.8 999.0 99.0 99.00
2018 02 20 14 50 233  7.6  8.6  0.58  3.03  3.07 245 1026.9   6.1   3.5 999.0 99.0 99.00
2018 02 20 15 50 230  8.1  9.3  0.49  2.94  3.05 226 1026.6   5.9   3.3 999.0 99.0 99.00
2018 02 20 16 50 243  5.4  6.0  0.41  2.86  3.17 212 1026.2   4.9   3.2 999.0 99.0 99.00
2018 02 20 17 50 246  6.8  7.8  0.39  5.26  3.38  90 1025.8   5.4   3.2 999.0 99.0 99.00
2018 02 20 18 50 253  6.1  6.8  0.48 11.43  3.60 261 1025.5   5.0   3.2 999.0 99.0 99.00
2018 02 20 19 50 245  5.8  6.5  0.52 11.43  3.79  74 1025.5   4.9   3.2 999.0 99.0 99.00
2018 02 20 20 50 237  6.1  7.3  0.45  3.70  3.75 266 1025.6   5.0   3.4 999.0 99.0 99.00
2018 02 20 21 50 237  6.9  8.0  0.49  3.57  3.52 264 1026.0   5.2   3.8 999.0 99.0 99.00
2018 02 20 22 50 230  5.6  6.2  0.49  3.33  3.39 251 1026.5   4.9   3.9 999.0 99.0 99.00
2018 02 20 23 50 230  7.9  9.0  0.44  3.45  3.19 272 1026.6   5.5   4.0 999.0 99.0 99.00
2018 02 21 00 50 234  8.6  9.6  0.55  3.13  3.19 259 1026.7   5.5   3.9 999.0 99.0 99.00
2018 02 21 01 50 241  8.8 10.1  0.58  3.13  3.16 245 1027.1   5.8   3.9 999.0 99.0 99.00
2018 02 21 02 50 240  7.2  8.0  0.57  3.03  3.04 252 1027.3   5.2   3.7 999.0 99.0 99.00
2018 02 21 03 50 246  5.0  6.2  0.35  3.03  3.06 253 1027.6   4.8   3.4 999.0 99.0 99.00
2018 02 21 04 50 240  6.9  7.8  0.35  3.23  3.12 265 1027.5   5.1   3.3 999.0 99.0 99.00
2018 02 21 05 50 248  5.6  6.5  0.40  2.94  3.11 268 1027.7   5.0   3.3 999.0 99.0 99.00
2018 02 21 06 50 239  6.6  7.7  0.50  2.74  3.27 270 1027.2   5.3   3.2 999.0 99.0 99.00
2018 02 21 07 50 236  5.9  6.8  0.47  3.23  3.59 274 1026.7   5.1   3.2 999.0 99.0 99.00
2018 02 21 08 50 233  4.2  5.1  0.47  3.33  3.61 275 1026.8   5.1   3.3 999.0 99.0 99.00
2018 02 21 09 50 233  6.0  6.8  0.41  3.85  3.48 282 1026.2   5.3   3.7 999.0 99.0 99.00
2018 02 21 10 50 231  7.1  8.3  0.42  3.70  3.38 290 1025.5   5.5   3.7 999.0 99.0 99.00
2018 02 21 11 50 248  7.8  8.7  0.41  3.57  3.12 285 1025.6   5.5   3.9 999.0 99.0 99.00
2018 02 21 12 50 240  8.1  9.7  0.48  3.45  3.31 286 1026.1   5.4   4.0 999.0 99.0 99.00
2018 02 21 13 50 232  9.9 11.3  0.56  3.70  3.04 276 1025.8   6.1   4.0 999.0 99.0 99.00
2018 02 21 14 50 236  8.2  9.5  0.68  3.57  3.31 249 1026.2   6.1   4.0 999.0 99.0 99.00
2018 02 21 15 50 232  8.0  9.0  0.55  3.23  3.06 246 1025.9   5.9   3.8 999.0 99.0 99.00
2018 02 21 16 50 229  7.8  9.0  0.50  3.13  3.01 257 1025.2   6.0   3.6 999.0 99.0 99.00
2018 02 21 17 50 228  7.2  8.2  0.52  3.23  3.12 257 1024.2   6.0   3.4 999.0 99.0 99.00
2018 02 21 18 50 225  8.8  9.9  0.49  3.13  3.18 247 1023.1   6.6   3.4 999.0 99.0 99.00
2018 02 21 19 50 233  7.5  8.9  0.63  3.33  3.40 238 1023.2   6.5   3.4 999.0 99.0 99.00
2018 02 21 20 50 233  8.1  9.5  0.67  3.33  3.51 237 1023.2   6.6   3.4 999.0 99.0 99.00
2018 02 21 21 50 225  6.7  7.5  0.60  3.45  3.52 232 1023.4   6.0   3.7 999.0 99.0 99.00
2018 02 21 22 50 229  6.4  7.2  0.49  3.57  3.47 265 1023.7   5.6   3.9 999.0 99.0 99.00
2018 02 21 23 50 226  8.3  9.8  0.47  3.13  3.33 236 1023.6   5.8   4.0 999.0 99.0 99.00
2018 02 22 00 50 251  6.0  6.8  0.47  3.13  3.22 257 1024.8   5.4   4.1 999.0 99.0 99.00
2018 02 22 01 50 255  7.4  8.6  0.44  3.23  3.20 258 1025.8   5.3   4.1 999.0 99.0 99.00
2018 02 22 02 50 243  6.8  7.6  0.48  2.94  3.09 253 1025.8   5.2   4.0 999.0 99.0 99.00
2018 02 22 03 50 311  3.3  4.6  0.38  2.74  3.04 250 1027.7   4.4   3.7 999.0 99.0 99.00
2018 02 22 04 50 289  1.7  1.9  0.32  2.86  3.16 261 1028.4   4.8   3.6 999.0 99.0 99.00
2018 02 22 05 50 263  1.8  2.5  0.29  6.25  3.50  76 1029.9   5.6   3.5 999.0 99.0 99.00
2018 02 22 06 50   5  4.8  5.5  0.29  6.25  3.88  96 1030.4   6.1   3.5 999.0 99.0 99.00
2018 02 22 07 50  15  6.7  7.7  0.32 12.90  4.53  82 1030.8   6.1   3.5 999.0 99.0 99.00
2018 02 22 08 50   6  8.4 10.0  0.48  2.94  3.24 357 1031.9   6.3   3.4 999.0 99.0 99.00
2018 02 22 09 50  19  6.1  6.9  0.58  3.57  3.27   8 1032.9   5.3   3.5 999.0 99.0 99.00
2018 02 22 10 50  26  7.2  8.3  0.58  3.33  3.15   5 1034.4   5.4   3.7 999.0 99.0 99.00
2018 02 22 11 50  28  8.0  9.5  0.60  3.45  3.22  31 1035.1   5.2   3.8 999.0 99.0 99.00
2018 02 22 12 50  22  6.9  7.9  0.64  3.57  3.26  43 1036.5   4.8   4.1 999.0 99.0 99.00
2018 02 22 13 50  23  6.2  7.2  0.56  3.33  3.32  35 1036.3   4.7   4.1 999.0 99.0 99.00
2018 02 22 14 50  39  7.0  8.8  0.51  3.45  3.25  46 1036.3   4.8   4.2 999.0 99.0 99.00
2018 02 22 15 50  26  7.4  9.2  0.57  3.57  3.39  50 1036.2   4.5   4.1 999.0 99.0 99.00
2018 02 22 16 50  20  7.3  8.6  0.60  3.57  3.59  50 1036.5   4.2   3.9 999.0 99.0 99.00
2018 02 22 17 50  31  7.3  8.9  0.61  3.70  3.59  59 1036.2   4.1   3.7 999.0 99.0 99.00
2018 02 22 18 50  31  8.2  9.9  0.61  3.85  3.53  59 1035.0   3.8   3.6 999.0 99.0 99.00
2018 02 22 19 50  33  7.5  9.8  0.68  3.70  3.53  51 1034.9   3.5   3.5 999.0 99.0 99.00
2018 02 22 20 50  26  7.9  9.4  0.72  3.57  3.50  47 1035.7   3.4   3.5 999.0 99.0 99.00
2018 02 22 21 50  17  8.0  9.2  0.72  3.23  3.34  38 1036.4   3.3   3.6 999.0 99.0 99.00
2018 02 22 22 50  18  8.0 10.1  0.72  3.33  3.25  31 1037.6   1.7   3.7 999.0 99.0 99.00
2018 02 22 23 50  15  8.9 10.3  0.62  3.23  3.32  39 1038.3   0.9   4.0 999.0 99.0 99.00
2018 02 23 00 50  36  8.2  9.8  0.77  3.13  3.30  30 1037.8   1.2   4.0 999.0 99.0 99.00
2018 02 23 01 50  43  7.4  8.5  0.70  3.70  3.39  44 1036.9   1.7   4.1 999.0 99.0 99.00
2018 02 23 02 50  33  6.8  8.2  0.57  3.57  3.42  63 1038.2   2.1   4.1 999.0 99.0 99.00
2018 02 23 03 50  33  6.6  7.8  0.50  3.03  3.47  55 1038.0   2.1   4.1 999.0 99.0 99.00
2018 02 23 04 50  23  6.4  7.8  0.52  3.70  3.51  69 1038.6   2.1   4.1 999.0 99.0 99.00
2018 02 23 05 50  15  6.4  7.4  0.45  3.85  3.60  80 1038.4   2.0   3.9 999.0 99.0 99.00
2018 02 23 06 50  15  5.4  6.5  0.44  3.57  3.36  85 1038.3   2.2   3.8 999.0 99.0 99.00
2018 02 23 07 50  42  5.8  6.8  0.47  3.33  3.42  65 1038.0   2.5   3.5 999.0 99.0 99.00
2018 02 23 08 50  35  6.5  7.7  0.54  5.00  3.55  85 1038.2   2.6   3.5 999.0 99.0 99.00
2018 02 23 09 50  36  7.2  8.7  0.54  3.70  3.37  75 1038.1   2.6   3.6 999.0 99.0 99.00
2018 02 23 10 50  46  7.2  8.4  0.56  3.13  3.17  56 1038.2   2.8   3.6 999.0 99.0 99.00
2018 02 23 11 50  41  5.9  7.3  0.52  2.86  3.18  46 1038.7   3.4   4.0 999.0 99.0 99.00
2018 02 23 12 50  61  7.3  8.6  0.54  3.03  3.20  43 1038.4   3.9   4.1 999.0 99.0 99.00
2018 02 23 13 50  61  7.2  8.7  0.51  3.03  3.14  66 1038.0   4.0   4.2 999.0 99.0 99.00
2018 02 23 14 50  81  6.4  7.4  0.53  3.57  3.29  67 1037.8   4.0   4.3 999.0 99.0 99.00
2018 02 23 15 50  91  6.0  7.3  0.47  3.45  3.32  75 1037.2   3.9   4.3 999.0 99.0 99.00
2018 02 23 16 50 100  6.7  7.9  0.45  4.35  3.39  72 1035.7   3.7   4.2 999.0 99.0 99.00
2018 02 23 17 50 110  6.4  7.6  0.45  3.70  3.57  86 1034.8   3.5   4.2 999.0 99.0 99.00
2018 02 23 18 50 115  6.2  7.3  0.46  3.85  3.57  86 1033.4   3.5   4.2 999.0 99.0 99.00
2018 02 23 19 50 115  4.5  5.5  0.43  4.00  3.54  81 1033.1   3.4   3.9 999.0 99.0 99.00
2018 02 23 20 50 104  5.5  6.8  0.42  3.70  3.48  73 1031.5   3.1   3.8 999.0 99.0 99.00
2018 02 23 21 50 111  6.7  7.9  0.52  4.35  3.51  77 1029.9   2.9   3.8 999.0 99.0 99.00
2018 02 23 22 50 115  7.6  8.8  0.59  3.70  3.37  77 1027.8   2.9   3.8 999.0 99.0 99.00
2018 02 23 23 50 126  7.2  8.8  0.62  3.23  3.14  83 1026.4   3.4   3.9 999.0 99.0 99.00
2018 02 24 00 50 137  5.9  6.8  0.58  2.94  3.29 115 1024.9   3.5   4.2 999.0 99.0 99.00
2018 02 24 01 50 144  5.8  6.9  0.52  2.86  3.40 129 1022.7   4.0   4.3 999.0 99.0 99.00
2018 02 24 02 50 165  5.3  7.2  0.47  5.88  3.42  73 1020.6   4.7   4.4 999.0 99.0 99.00
2018 02 24 03 50 230  4.3  5.0  0.43  5.26  3.43  87 1019.4   5.4   4.4 999.0 99.0 99.00
2018 02 24 04 50 276  5.2  5.7  0.40  2.86  3.51 150 1019.0   4.2   4.2 999.0 99.0 99.00
2018 02 24 05 50 276  5.9  6.8  0.32  4.76  3.49  97 1018.4   3.3   4.2 999.0 99.0 99.00
2018 02 24 06 50 271  9.2 10.6 99.00 99.00 99.00 999 1017.6   4.3   4.1 999.0 99.0 99.00
2018 02 24 07 50 270 10.0 11.9  0.36  2.60  2.72 285 1017.1   4.4   3.9 999.0 99.0 99.00
2018 02 24 08 50 268  8.5 10.4  0.61  3.03  2.98 274 1017.3   3.9   3.7 999.0 99.0 99.00
2018 02 24 09 50 268  7.5  8.9  0.58  3.45  3.29 278 1017.9   3.9   3.7 999.0 99.0 99.00
2018 02 24 10 50 253  7.3  9.3  0.50  3.57  3.35 274 1018.3   3.6   3.7 999.0 99.0 99.00
2018 02 24 11 50 248  8.2  9.5  0.45  3.33  3.34 274 1018.5   3.3   3.7 999.0 99.0 99.00
2018 02 24 12 50 266  6.4  7.4  0.52  3.57  3.42 261 1019.4   3.4   3.9 999.0 99.0 99.00
2018 02 24 13 50 276  4.3  5.7  0.40  3.70  3.32 268 1019.9   3.5   4.2 999.0 99.0 99.00
2018 02 24 14 50 238  4.3  5.6  0.36  3.45  3.16 285 1019.7   4.1   4.3 999.0 99.0 99.00
2018 02 24 15 50 230  5.0  5.8  0.32  3.45  3.21 298 1019.8   3.5   4.4 999.0 99.0 99.00
2018 02 24 16 50 231  5.0  5.6  0.28  3.23  3.29 283 1019.3   4.2   4.5 999.0 99.0 99.00
2018 02 24 17 50 226  4.3  4.9  0.27  4.17  3.29 331 1018.9   4.7   4.4 999.0 99.0 99.00
2018 02 24 18 50 229  3.6  4.4  0.23 99.00  3.26 999 1019.1   4.5   4.3 999.0 99.0 99.00
2018 02 24 19 50 228  6.1  6.8  0.25 99.00  3.38 999 1020.3   4.3   4.1 999.0 99.0 99.00
2018 02 24 20 50 248  1.4  2.1  0.23 99.00  3.26 999 1019.9   4.7   4.0 999.0 99.0 99.00
2018 02 24 21 50 218  1.9  2.3  0.26  6.25  3.41  90 1021.8   4.5   3.9 999.0 99.0 99.00
2018 02 24 22 50 225  1.6  1.9  0.26  5.88  3.95  91 1021.9   4.8   3.9 999.0 99.0 99.00
2018 02 24 23 50 219  1.6  2.1  0.28  6.25  3.79  75 1021.9   4.4   3.9 999.0 99.0 99.00
2018 02 25 00 50  48  2.0  2.5  0.21 99.00  3.77 999 1022.2   4.4   4.1 999.0 99.0 99.00
2018 02 25 01 50  32  1.6  2.0  0.16 99.00  3.84 999 1023.4   4.6   4.3 999.0 99.0 99.00
2018 02 25 02 50  53  2.3  2.5  0.16 99.00  4.11 999 1024.0   5.1   4.4 999.0 99.0 99.00
2018 02 25 03 50   9  2.2  2.7  0.13 99.00  4.73 999 1024.4   4.9   4.5 999.0 99.0 99.00
2018 02 25 04 50   8  2.3  2.7  0.16 99.00  4.70 999 1024.8   5.2   4.5 999.0 99.0 99.00
2018 02 25 05 50  20  3.5  4.6  0.17 99.00  4.30 999 1024.9   5.0   4.5 999.0 99.0 99.00
2018 02 25 06 50  52  7.2  8.5  0.19 99.00  3.16 999 1024.6   5.1   4.3 999.0 99.0 99.00
2018 02 25 07 50  52  7.4  8.6  0.34  3.23  3.15  63 1024.9   5.2   4.2 999.0 99.0 99.00
2018 02 25 08 50  70  7.7  9.7  0.57  3.57  3.45  61 1024.6   5.1   4.2 999.0 99.0 99.00
2018 02 25 09 50  74  8.7 10.0  0.66  3.85  3.49  75 1023.9   5.1   4.0 999.0 99.0 99.00
2018 02 25 10 50  78  8.2 10.1  0.87  4.55  3.68  75 1024.4   4.9   4.0 999.0 99.0 99.00
2018 02 25 11 50  77  8.5  9.9  0.88  4.55  3.62  77 1024.3   4.5   4.0 999.0 99.0 99.00
2018 02 25 12 50  86  8.9 10.6  0.91  4.76  3.74  72 1023.8   4.6   4.1 999.0 99.0 99.00
2018 02 25 13 50  93 10.2 11.7  0.85  4.76  3.50  75 1022.9   4.6   4.5 999.0 99.0 99.00
2018 02 25 14 50  94 11.3 13.5  0.93  5.26  3.51  75 1021.1   4.4   4.6 999.0 99.0 99.00
2018 02 25 15 50  94 10.9 13.3  1.00  4.17  3.72  81 1020.7   4.3   4.7 999.0 99.0 99.00
2018 02 25 16 50  88 11.8 14.5  1.04  4.76  3.82  77 1019.3   4.2   4.7 999.0 99.0 99.00
2018 02 25 17 50  82 11.1 13.1  1.00  4.00  3.85  85 1017.5   4.8   4.7 999.0 99.0 99.00
2018 02 25 18 50  93 12.0 15.4  0.99  4.35  4.03  82 1015.5   5.1   4.7 999.0 99.0 99.00
2018 02 25 19 50  99 12.2 15.0  1.16  5.00  4.36  79 1013.7   5.4   4.6 999.0 99.0 99.00
2018 02 25 20 50 105 12.7 15.3  1.26  4.76  4.38  86 1011.7   5.8   4.5 999.0 99.0 99.00
2018 02 25 21 50 120 11.0 14.0  1.26  5.26  4.49  87 1010.1   6.1   4.3 999.0 99.0 99.00
2018 02 25 22 50 127  3.6  5.1  1.17  5.00  4.42  91 1012.1   6.6   4.2 999.0 99.0 99.00
2018 02 25 23 50 178  1.8  3.3  0.83  4.55  4.07  87 1011.0   5.7   4.2 999.0 99.0 99.00
2018 02 26 00 50 327  3.5  4.0  0.72  6.67  4.24  90 1011.2   4.5   4.2 999.0 99.0 99.00
2018 02 26 01 50 307  5.0  6.1  0.68  6.67  4.25  85 1012.1   4.5   4.4 999.0 99.0 99.00
2018 02 26 02 50 309  6.4  7.6  0.66  7.69  4.16  85 1012.5   4.6   4.6 999.0 99.0 99.00
2018 02 26 03 50 306  6.3  7.4  0.61  4.17  3.98  86 1014.0   4.5   4.8 999.0 99.0 99.00
2018 02 26 04 50 320  6.1  7.4  0.60  4.55  3.80  84 1014.2   4.4   4.9 999.0 99.0 99.00
2018 02 26 05 50 325  7.3  8.7  0.53  3.03  3.35 319 1014.2   4.3   4.9 999.0 99.0 99.00
2018 02 26 06 50 318  6.7  8.0  0.50  2.94  3.22 326 1014.7   4.2   4.8 999.0 99.0 99.00
2018 02 26 07 50 318  6.8  8.5  0.47  3.03  3.14 332 1014.9   4.1   4.6 999.0 99.0 99.00
2018 02 26 08 50 320  7.1  8.5  0.46  2.86  3.07 350 1015.5   3.9   4.5 999.0 99.0 99.00
2018 02 26 09 50 320  6.2  7.2  0.48  2.94  3.01 355 1016.3   3.8   4.3 999.0 99.0 99.00
2018 02 26 10 50 330  4.4  5.1  0.45  3.03  3.27 353 1016.3   3.6   4.2 999.0 99.0 99.00
2018 02 26 11 50 319  4.5  5.2  0.47  7.69  3.93  93 1016.4   3.5   4.2 999.0 99.0 99.00
2018 02 26 12 50 308  3.3  4.9  0.49  6.67  4.06 100 1017.2   3.6   4.2 999.0 99.0 99.00
2018 02 26 13 50 314  4.6  5.7  0.49  7.69  4.22  89 1017.3   3.8   4.3 999.0 99.0 99.00
2018 02 26 14 50 264  3.9  4.9  0.48  8.33  4.35  77 1017.8   4.1   4.7 999.0 99.0 99.00
2018 02 26 15 50 262  4.9  5.7  0.42  8.33  4.17  89 1017.9   4.0   4.9 999.0 99.0 99.00
2018 02 26 16 50 255  3.6  4.3  0.34  4.17  3.90  86 1018.0   4.7   5.0 999.0 99.0 99.00
2018 02 26 17 50 265  3.5  4.3  0.33  8.33  4.15  76 1017.9   4.6   5.0 999.0 99.0 99.00
2018 02 26 18 50 262  3.9  4.4  0.27  8.33  3.86 100 1017.4   5.1   5.0 999.0 99.0 99.00
2018 02 26 19 50 277  4.6  5.3  0.26  4.76  3.85  93 1017.1   5.3   5.0 999.0 99.0 99.00
2018 02 26 20 50 280  5.6  6.2  0.23 99.00  3.67 999 1017.2   5.7   4.8 999.0 99.0 99.00
2018 02 26 21 50 270  3.8  5.6  0.19 99.00  3.84 999 1017.7   5.6   4.7 999.0 99.0 99.00
2018 02 26 22 50 274  4.0  4.7  0.18 99.00  3.92 999 1018.6   5.7   4.4 999.0 99.0 99.00
2018 02 26 23 50 280  4.4  5.0  0.24 99.00  4.09 999 1019.2   5.3   4.3 999.0 99.0 99.00
2018 02 27 00 50 269  4.1  4.5  0.33  7.14  4.43  92 1019.4   5.1   4.2 999.0 99.0 99.00
2018 02 27 01 50 268  4.5  5.2  0.40  7.69  4.59  89 1019.9   5.0   4.2 999.0 99.0 99.00
2018 02 27 02 50 302  6.0  8.2  0.38  6.67  4.19  84 1020.2   5.7   4.4 999.0 99.0 99.00
2018 02 27 03 50 313  8.8 11.0  0.41  2.74  3.36 290 1020.5   5.9   4.5 999.0 99.0 99.00
2018 02 27 04 50 306  6.7  8.2  0.58  3.85  3.57 286 1021.7   5.5   4.7 999.0 99.0 99.00
2018 02 27 05 50 318  6.7  7.8  0.58  3.85  3.52 282 1022.5   5.1   4.8 999.0 99.0 99.00
2018 02 27 06 50 322  5.9  6.9  0.47  3.13  3.24 301 1022.9   4.7   4.8 999.0 99.0 99.00
2018 02 27 07 50 310  6.3  7.5  0.38  2.74  3.03 306 1023.8   4.2   4.7 999.0 99.0 99.00
2018 02 27 08 50 315  5.6  6.5  0.35  2.47  2.80 323 1024.3   3.8   4.5 999.0 99.0 99.00
2018 02 27 09 50 323  5.8  6.7  0.31  2.60  2.87 323 1024.6   3.5   4.3 999.0 99.0 99.00
2018 02 27 10 50 306  4.5  5.3  0.27  2.86  2.80 288 1025.1   3.2   4.2 999.0 99.0 99.00
2018 02 27 11 50 295  4.3  4.9  0.25 99.00  3.14 999 1025.9   3.2   4.1 999.0 99.0 99.00
2018 02 27 12 50 309  4.1  4.7  0.30  7.69  4.04  90 1026.4   3.5   4.0 999.0 99.0 99.00
2018 02 27 13 50 300  5.1  6.3  0.31  3.70  3.91 106 1027.0   3.5   4.1 999.0 99.0 99.00
2018 02 27 14 50 292  3.2  4.0  0.30  2.74  3.55 310 1027.1   4.0   4.3 999.0 99.0 99.00
2018 02 27 15 50 268  4.2  4.7  0.27  9.09  3.57  72 1027.0   3.8   4.7 999.0 99.0 99.00
2018 02 27 16 50 268  3.8  4.3  0.25  5.00  3.73  85 1026.6   4.1   5.0 999.0 99.0 99.00
2018 02 27 17 50 233  3.2  4.3  0.26  6.67  3.74  82 1025.7   4.9   5.2 999.0 99.0 99.00
2018 02 27 18 50 229  5.1  6.1  0.24 99.00  4.17 999 1025.1   4.7   5.3 999.0 99.0 99.00
2018 02 27 19 50 227  6.2  7.4  0.29  2.47  3.03 261 1024.9   4.9   5.3 999.0 99.0 99.00
2018 02 27 20 50 232  6.8  8.0  0.31  2.47  2.72 248 1024.7   4.8   5.2 999.0 99.0 99.00
2018 02 27 21 50 244  8.5 10.0  0.47  2.74  2.71 251 1023.8   5.1   4.9 999.0 99.0 99.00
2018 02 27 22 50 235  5.8  6.6  0.35  2.47  2.72 254 1024.5   4.7   4.7 999.0 99.0 99.00
2018 02 27 23 50 239  6.9  8.5  0.26  2.60  2.95 242 1024.2   4.6   4.4 999.0 99.0 99.00
2018 02 28 00 50 241  8.0  9.4  0.35  2.47  2.80 238 1023.7   4.7   4.4 999.0 99.0 99.00
2018 02 28 01 50 245  8.0  9.0  0.52  2.86  3.17 247 1023.7   4.8   4.3 999.0 99.0 99.00
2018 02 28 02 50 249  7.3  8.4  0.52  3.70  3.42 250 1023.5   4.9   4.3 999.0 99.0 99.00
2018 02 28 03 50 249  7.8  9.2  0.45  3.03  3.40 256 1022.9   5.3   4.4 999.0 99.0 99.00
2018 02 28 04 50 253  7.9  9.4  0.47  3.45  3.32 268 1022.3   5.0   4.6 999.0 99.0 99.00
2018 02 28 05 50 248  6.9  8.0  0.45  3.70  3.40 274 1022.0   5.0   4.9 999.0 99.0 99.00
2018 02 28 06 50 238  6.3  7.7  0.46  3.70  3.27 279 1022.1   5.0   4.9 999.0 99.0 99.00
2018 02 28 07 50 239  7.9  9.1  0.47  3.33  3.05 274 1021.7   5.3   5.0 999.0 99.0 99.00
2018 02 28 08 50 245  8.2  9.4  0.53  3.13  2.99 262 1021.2   5.1   4.9 999.0 99.0 99.00
2018 02 28 09 50 244  8.1  9.6  0.53  3.23  2.95 266 1020.8   4.9   4.7 999.0 99.0 99.00
2018 02 28 10 50 237  8.5  9.7  0.44  2.86  2.81 263 1020.4   4.9   4.4 999.0 99.0 99.00
2018 02 28 11 50 244  9.4 11.5  0.45  2.60  2.86 252 1020.0   5.0   4.3 999.0 99.0 99.00
2018 02 28 12 50 243  8.7 10.3  0.54  3.13  3.01 256 1020.0   5.1   4.2 999.0 99.0 99.00
2018 02 28 13 50 243  8.9 10.6  0.57  3.57  3.26 246 1019.4   5.2   4.2 999.0 99.0 99.00
2018 02 28 14 50 243  8.7 10.3  0.64  3.70  3.50 247 1019.4   5.2   4.2 999.0 99.0 99.00
2018 02 28 15 50 234  7.8  9.4  0.59  3.85  3.61 254 1019.1   5.4   4.3 999.0 99.0 99.00
2018 02 28 16 50 229  8.1  9.9  0.50  4.00  3.47 263 1018.0   5.6   4.6 999.0 99.0 99.00
2018 02 28 17 50 224  8.5 10.1  0.54  4.17  3.42 284 1017.0   5.9   5.0 999.0 99.0 99.00
2018 02 28 18 50 218  7.6  9.3  0.58  3.33  3.31 249 1016.2   6.1   5.1 999.0 99.0 99.00
2018 02 28 19 50 217  8.0  9.5  0.54  3.70  3.31 281 1015.6   6.3   5.2 999.0 99.0 99.00
2018 02 28 20 50 204  8.3  9.9  0.60  3.23  3.07 240 1014.7   6.5   5.2 999.0 99.0 99.00
2018 02 28 21 50 211  8.8 10.4  0.61  3.03  3.11 213 1014.1   6.4   5.0 999.0 99.0 99.00
2018 02 28 22 50 211  8.9 10.7  0.62  3.23  3.02 215 1013.9   6.2   4.7 999.0 99.0 99.00
